iter	Logloss
202	0.1120373803
203	0.1118673742
204	0.1116166275
205	0.1114639568
206	0.1112731467
207	0.1110393366
208	0.1108099808
209	0.1104813826
210	0.1102038652
211	0.1100864899
212	0.1098046688
213	0.1095892701
214	0.1094872288
215	0.1093339713
216	0.1091320933
217	0.1089176276
218	0.1087961968
219	0.1086431876
220	0.1084484424
221	0.1082157835
222	0.1080472822
223	0.107938552
224	0.1078555767
225	0.1076795138
226	0.1074355838
227	0.1072403947
228	0.1070027699
229	0.1069344063
230	0.106819055
231	0.1067215809
232	0.1064334395
233	0.1063444375
234	0.1061760716
235	0.1059495373
236	0.1057541225
237	0.1056212401
238	0.1055179272
239	0.1053805079
240	0.105248265
241	0.1051477361
242	0.1049519827
243	0.1046573707
244	0.1045535989
245	0.1044030274
246	0.1042722442
247	0.1040797788
248	0.1038397313
249	0.1035774728
250	0.1033956614
251	0.1032694077
252	0.1031039311
253	0.1029908671
254	0.1028072274
255	0.1026940731
256	0.1025063629
257	0.1023363794
258	0.1020899665
259	0.1020166822
260	0.1018820618
261	0.1017632419
262	0.101652563
263	0.1015485053
264	0.1013811552
265	0.1011901494
266	0.100977196
267	0.1009198627
268	0.1008029313
269	0.1006501779
270	0.1005610178
271	0.1003708397
272	0.1002609734
273	0.1000764384
274	0.0999758869
275	0.0998095676
276	0.09958187457
277	0.09937256281
278	0.09918229444
279	0.09903408555
280	0.09894288644
281	0.09882195979
282	0.0987312648
283	0.09852995111
284	0.09845537265
285	0.09836502376
286	0.0981694735
287	0.09803741876
288	0.09796536839
289	0.0977540778
290	0.0976123697
291	0.09755031127
292	0.097461249
293	0.09732592129
294	0.0971763355
295	0.09706332416
296	0.09690492769
297	0.09667602328
298	0.09651764939
299	0.09632972853
300	0.0961608661
301	0.09601970725
302	0.09595933421
303	0.09588443974
304	0.09573417679
305	0.09562716964
306	0.09548491228
307	0.09533297146
308	0.09520467122
309	0.0951118394
310	0.09501362035
311	0.09488373254
312	0.0946980388
313	0.09450992231
314	0.09434781648
315	0.0942171236
316	0.09412247095
317	0.09408593413
318	0.09395578298
319	0.09389557547
320	0.09380634767
321	0.09374714086
322	0.09357356837
323	0.09342108582
324	0.09324248726
325	0.09307179648
326	0.09291765111
327	0.09273058799
328	0.09256807587
329	0.09243778928
330	0.09228781977
331	0.09207385814
332	0.09194886097
333	0.09188939081
334	0.09173745752
335	0.09154915292
336	0.09150102153
337	0.09135255682
338	0.09113269633
339	0.09106908794
340	0.09091045071
341	0.09074804393
342	0.09058345516
343	0.09052677644
344	0.09044004662
345	0.09027674447
346	0.09021552874
347	0.09014116095
348	0.09005377655
349	0.08988182926
350	0.08973562177
351	0.08965060744
352	0.0895646526
353	0.08946132472
354	0.08929140892
355	0.08920938165
356	0.08906006672
357	0.08893377541
358	0.08889620027
359	0.08872623933
360	0.08864199245
361	0.08857205634
362	0.08843741332
363	0.08832768999
364	0.08822263157
365	0.08806292592
366	0.08793209761
367	0.08783080874
368	0.08774434227
369	0.08763785428
370	0.08747132431
371	0.08738277368
372	0.08726660222
373	0.08709637042
374	0.08694573126
375	0.08685693985
376	0.08680079534
377	0.0866763098
378	0.08658195059
379	0.08649548412
380	0.0863427307
381	0.08622029923
382	0.08613738412
383	0.08601003944
384	0.08594219501
385	0.08584633852
386	0.08577700432
387	0.08565955378
388	0.08546608016
389	0.08536869628
390	0.08526709141
391	0.08515979835
392	0.0850445674
393	0.08491378423
394	0.08475321331
395	0.08462086514
396	0.08447635809
397	0.08429093521
398	0.08418222762
399	0.08406558216
400	0.08391965306
401	0.08381694967
402	0.08372035581
403	0.08365367761
404	0.08354152401
405	0.08340169692
406	0.08327699319
407	0.08304729875
408	0.08292340762
409	0.08276136199
410	0.08264762081
411	0.08258769921
412	0.08245517046
413	0.0823883493
414	0.08228240305
415	0.08217034726
416	0.08203726925
417	0.0819829305
418	0.08189122729
419	0.08177472478
420	0.0816569808
421	0.08151908739
422	0.08143566064
423	0.08134991648
424	0.08127462323
425	0.08116980558
426	0.08105575592
427	0.08088284555
428	0.08073450122
429	0.08062176074
430	0.08050163164
431	0.08039255537
432	0.08028012338
433	0.0801775479
434	0.08010459464
435	0.08006339289
436	0.07999494654
437	0.07992236948
438	0.07982196093
439	0.0797224327
440	0.07958372669
441	0.07953358637
442	0.07950442312
443	0.07940207337
444	0.07932161109
445	0.07918220535
446	0.07908309846
447	0.07896662605
448	0.07885337393
449	0.07875693056
450	0.07861776559
451	0.07849605643
452	0.07836990808
453	0.07829167293
454	0.07820674889
455	0.0781116448
456	0.07801836905
457	0.07795771762
458	0.07787760898
459	0.07778388932
460	0.07768667849
461	0.07757650372
462	0.07752822936
463	0.07751406909
464	0.0773436868
465	0.07723581438
466	0.07715758675
467	0.07701188338
468	0.07689114482
469	0.07674795448
470	0.07665780122
471	0.07656103431
472	0.07649346828
473	0.07645966268
474	0.07635886288
475	0.0763066083
476	0.07618219048
477	0.0761031954
478	0.07594540839
479	0.07583045583
480	0.07572643573
481	0.07561442509
482	0.07556245642
483	0.07545027272
484	0.07542575182
485	0.07526078685
486	0.07518103936
487	0.07514341155
488	0.07493537135
489	0.07479557436
490	0.07471111681
491	0.07463311491
492	0.07450888519
493	0.07444672895
494	0.07434756187
495	0.0742195325
496	0.07414164346
497	0.07405288215
498	0.07396500868
499	0.07381692017
500	0.07376906717
501	0.07370101959
502	0.07361850325
503	0.07342505972
504	0.07331675844
505	0.07317273292
506	0.0730785242
507	0.07294409938
508	0.07286097359
509	0.07276134002
510	0.07275468123
511	0.07258071749
512	0.07248887132
513	0.07242321639
514	0.07229420137
515	0.0721215092
516	0.07204225077
517	0.07192537959
518	0.07185782107
519	0.0717953112
520	0.07169221656
521	0.07159242498
522	0.07151477671
523	0.07146827051
524	0.07133703589
525	0.07126102034
526	0.07114682019
527	0.07105473325
528	0.07098314936
529	0.07089173206
530	0.07078866752
531	0.07073046141
532	0.07065403955
533	0.07061024201
534	0.07056032741
535	0.07054512129
536	0.07047377065
537	0.07043678239
538	0.07035090279
539	0.07029879869
540	0.07021865243
541	0.07009990022
542	0.07005666699
543	0.06993248994
544	0.06983356363
545	0.06976627598
546	0.06966932097
547	0.06963503384
548	0.06956478924
549	0.06943588708
550	0.06936074432
551	0.06922192545
552	0.06909564167
553	0.06904593022
554	0.06899748281
555	0.068900588
556	0.06883038854
557	0.06874042338
558	0.06865410739
559	0.06858609743
560	0.06851085685
561	0.06845845179
562	0.06840679161
563	0.06831556994
564	0.0682482221
565	0.0682296151
566	0.06815454758
567	0.0681098622
568	0.0680479392
569	0.06797489565
570	0.06790007642
571	0.06780786909
572	0.06774190568
573	0.06772824199
574	0.06762233335
575	0.06754617484
576	0.06743673742
577	0.06738394111
578	0.06726792766
579	0.06718432786
580	0.06708726751
581	0.06701581906
582	0.06693595871
583	0.06688247771
584	0.06679329505
585	0.06674478745
586	0.06664038363
587	0.06653172119
588	0.06646693905
589	0.06641116321
590	0.06636119594
591	0.06630131949
592	0.06622712476
593	0.06611746162
594	0.06605642646
595	0.06595662736
596	0.06586892694
597	0.06576215304
598	0.06571244159
599	0.0656952115
600	0.06562103181
601	0.06556153909
602	0.06546067909
603	0.06539980194
604	0.06534479356
605	0.06529171885
606	0.06524413671
607	0.06513776158
608	0.06509439292
609	0.06504721707
610	0.06493956286
611	0.06482965142
612	0.06478245301
613	0.06470712214
614	0.06464929976
615	0.06458373512
616	0.06454255595
617	0.06441788984
618	0.06435533482
619	0.06429853571
620	0.06425339136
621	0.06413343531
622	0.06408987102
623	0.06399140367
624	0.06389998637
625	0.06385870939
626	0.063780557
627	0.06372500689
628	0.06367507724
629	0.06366920847
630	0.06359778259
631	0.06347827799
632	0.06341241238
633	0.06336882552
634	0.06332268047
635	0.06327457165
636	0.06322206125
637	0.06311476066
638	0.06299452998
639	0.06293571066
640	0.06287875354
641	0.06283305242
642	0.06275427553
643	0.06271623013
644	0.06265136899
645	0.06257539858
646	0.06250004138
647	0.06246129625
648	0.06241980859
649	0.06234009873
650	0.06230088334
651	0.06221770488
652	0.06214211067
653	0.06209077026
654	0.06203437745
655	0.06198763048
656	0.06197609234
657	0.0619369409
658	0.06191989139
659	0.06181859124
660	0.061731963
661	0.06167869643
662	0.0616120408
663	0.06157569584
664	0.06146378301
665	0.06137988976
666	0.06132850421
667	0.06129211035
668	0.06125528008
669	0.06118374134
670	0.06108887426
671	0.06103441513
672	0.06101026667
673	0.06090813511
674	0.06078593312
675	0.06070035073
676	0.06066286587
677	0.06062868784
678	0.06059459257
679	0.06052134963
680	0.06050981525
681	0.06046055149
682	0.06042186278
683	0.06031583376
684	0.06022411926
685	0.06012893617
686	0.06006059139
687	0.05996201871
688	0.05985307788
689	0.05980403231
690	0.05974569829
691	0.05967102577
692	0.05958291906
693	0.05946926064
694	0.05938176338
695	0.05928811519
696	0.05923248231
697	0.05918633726
698	0.05912403054
699	0.05911482109
700	0.05907211454
701	0.059031052
702	0.0589280815
703	0.05891085141
704	0.05885833349
705	0.05878193421
706	0.05874779756
707	0.05864997352
708	0.05864483459
709	0.05855587389
710	0.05846517138
711	0.05836817123
712	0.05828968778
713	0.05821805875
714	0.05818528395
715	0.05812076516
716	0.05806101662
717	0.05801338181
718	0.05792034683
719	0.05785044834
720	0.05780551466
721	0.05772378083
722	0.05769038906
723	0.05760289555
724	0.05750364947
725	0.05738801599
726	0.05729326177
727	0.05725835014
728	0.05714838604
729	0.05711643136
730	0.05705874441
731	0.05696970471
732	0.05690615652
733	0.05682970081
734	0.05678781062
735	0.05672327301
736	0.05662988817
737	0.05657502274
738	0.05652504043
739	0.05642008734
740	0.05638744046
741	0.0563030431
742	0.05619146133
743	0.05611244743
744	0.0560373611
745	0.05599750617
746	0.05589671389
747	0.05584494085
748	0.05583980944
749	0.05578772039
750	0.05577818741
751	0.05568822225
752	0.05565713284
753	0.05557048956
754	0.05550044058
755	0.05544458574
756	0.05541155512
757	0.05535596738
758	0.05528624194
759	0.05524673311
760	0.0552040529
761	0.05515028598
762	0.0550624727
763	0.05499199862
764	0.05498211577
765	0.05491192759
766	0.05484012927
767	0.05476634836
768	0.05472623761
769	0.05466826098
770	0.05461946747
771	0.05458192242
772	0.05449283758
773	0.05443487224
774	0.0544076201
775	0.0543677915
776	0.05429053824
777	0.05428722389
778	0.05419314684
779	0.05413597904
780	0.05412700661
781	0.05410073636
782	0.05404938843
783	0.05399980865
784	0.05394153482
785	0.05389885837
786	0.05389657858
787	0.05382319644
788	0.0537636661
789	0.0536925487
790	0.05358189615
791	0.05354625092
792	0.05346516039
793	0.05343149776
794	0.05340527642
795	0.05333331257
796	0.05328229946
797	0.0532492726
798	0.05316012381
799	0.05313590763
800	0.05309522881
801	0.05302238088
802	0.05299528675
803	0.0529921906
804	0.05295831353
805	0.05285867996
806	0.05279834454
807	0.05272878086
808	0.05268239505
809	0.05263299585
810	0.05259960408
811	0.05254888817
812	0.05252168494
813	0.05246236903
814	0.05241092328
815	0.05232025839
816	0.05227376347
817	0.05215768607
818	0.05205746562
819	0.05197224815
820	0.05194582742
821	0.05191210835
822	0.05187604554
823	0.0518324361
824	0.05175169544
825	0.05170602065
826	0.05166067315
827	0.05160038288
828	0.05155100625
829	0.05150681746
830	0.05147079979
831	0.05139085668
832	0.0513595265
833	0.05127245058
834	0.05119840633
835	0.05114933443
836	0.05109749367
837	0.05102556368
838	0.05098854531
839	0.05095363369
840	0.05091562215
841	0.05091392171
842	0.05087618104
843	0.05083950125
844	0.05076098395
845	0.05069225168
846	0.05061916299
847	0.0505499078
848	0.05050778812
849	0.05047356118
850	0.05041875218
851	0.05039352778
852	0.05035934975
853	0.05029229158
854	0.05022125696
855	0.05009867501
856	0.05002773819
857	0.04995583077
858	0.04990967068
859	0.0498402951
860	0.04976448646
861	0.04972369478
862	0.04966405534
863	0.04958990199
864	0.04951610603
865	0.0494833049
866	0.04943505312
867	0.04935830397
868	0.04932926863
869	0.04927031387
870	0.04922654643
871	0.04919662325
872	0.04910043194
873	0.04903055977
874	0.04899123529
875	0.04892289803
876	0.04888816698
877	0.04885703995
878	0.04881600374
879	0.0487692643
880	0.04874779816
881	0.04868609336
882	0.04862849294
883	0.04852632
884	0.04848143523
885	0.04839507786
886	0.04833219178
887	0.0482594981
888	0.04824153817
889	0.04818291072
890	0.04815433811
891	0.04812880522
892	0.04807017024
893	0.04802011644
894	0.04797293308
895	0.0479400868
896	0.04791041192
897	0.04783936976
898	0.04780038386
899	0.04778185963
900	0.04772026769
901	0.04765505292
902	0.04757432355
903	0.04751791192
904	0.04747518656
905	0.04743055009
906	0.04740367792
907	0.04734746192
908	0.04728636281
909	0.04724289633
910	0.04721144953
911	0.04716374324
912	0.04710932549
913	0.04709254684
914	0.0470675143
915	0.04703861064
916	0.0470159256
917	0.04693205493
918	0.04688907375
919	0.04683080368
920	0.04680461244
921	0.04678345479
922	0.04674785095
923	0.04669997161
924	0.04665831842
925	0.04662177784
926	0.04658563979
927	0.04654559675
928	0.04651616264
929	0.04649404943
930	0.04644830316
931	0.04640493449
932	0.04636769793
933	0.04633320013
934	0.0463006172
935	0.04625978037
936	0.04619718397
937	0.0461629307
938	0.04613053963
939	0.04607491427
940	0.04601257746
941	0.04598306058
942	0.04594395053
943	0.04589513444
944	0.04586794249
945	0.04584091984
946	0.04578629142
947	0.04576092782
948	0.0457226868
949	0.04569246266
950	0.04567211384
951	0.04562481009
952	0.04560030424
953	0.04554131562
954	0.04551736655
955	0.04547263603
956	0.04543247261
957	0.04538426597
958	0.04533070596
959	0.04530101227
960	0.04524160983
961	0.04517765534
962	0.04512185693
963	0.04507958677
964	0.0450505251
965	0.04500740096
966	0.04492586275
967	0.04490085278
968	0.04485937641
969	0.04483510757
970	0.04478406812
971	0.04474826489
972	0.04470316569
973	0.04470196936
974	0.04469628494
975	0.04466688092
976	0.04462993404
977	0.04460875758
978	0.04452846459
979	0.04450457571
980	0.04446040949
981	0.04441605893
982	0.0443765313
983	0.04432669194
984	0.04428143473
985	0.04424956658
986	0.04419825251
987	0.04415647894
988	0.04411248954
989	0.04404652236
990	0.04402366804
991	0.04398815448
992	0.04392961355
993	0.04388370552
994	0.04385076519
995	0.04382609381
996	0.04379429714
997	0.04375285087
998	0.04372528648
999	0.04370315823
