iter	Logloss
130	0.0744183394
131	0.07355047443
132	0.0733591246
133	0.07255873216
134	0.0717762056
135	0.07046701959
136	0.07011813853
137	0.06877226479
138	0.06750276059
139	0.06713367625
140	0.06609780563
141	0.06558819495
142	0.06497323934
143	0.06412648177
144	0.06395659891
145	0.06339889386
146	0.0626954277
147	0.06204530335
148	0.06159981019
149	0.06116223193
150	0.0604748366
151	0.06003165301
152	0.05969929788
153	0.05932949176
154	0.05885168742
155	0.05875863957
156	0.05847464089
157	0.05813957509
158	0.0576486676
159	0.05755074887
160	0.05734726313
161	0.05715185994
162	0.05629114294
163	0.05613063905
164	0.05571389692
165	0.05565864293
166	0.05562586194
167	0.05516277092
168	0.05491252688
169	0.05442135208
170	0.05427291768
171	0.05402783592
172	0.05396759285
173	0.05380413173
174	0.05338018673
175	0.05205475066
176	0.05151328556
177	0.05070864737
178	0.05013716734
179	0.04940512107
180	0.04936632512
181	0.04931264565
182	0.04866001689
183	0.04809279223
184	0.04803489083
185	0.04773708695
186	0.04755168081
187	0.04735331143
188	0.04716717166
189	0.04678086059
190	0.04666670641
191	0.04577161712
192	0.04554341114
193	0.04527956826
194	0.04433287231
195	0.04348521917
196	0.04335597989
197	0.04319057792
198	0.04315959161
199	0.0428981587
200	0.04250945496
201	0.04247807163
202	0.0421776778
203	0.04186054897
204	0.04118344113
205	0.04109219879
206	0.0402444809
207	0.03981726487
208	0.03969059863
209	0.03945202326
210	0.03928143745
211	0.03912808484
212	0.03866934128
213	0.03808699384
214	0.03747402473
215	0.03745549497
216	0.03722378378
217	0.03693691512
218	0.0368495531
219	0.03671166108
220	0.03668639468
221	0.03666436007
222	0.03615020409
223	0.03566295965
224	0.03531757468
225	0.03528600413
226	0.03494796188
227	0.03492045926
228	0.03466122472
229	0.03431862766
230	0.03402771793
231	0.0339889496
232	0.03395815324
233	0.03376047483
234	0.03334152738
235	0.03332515165
236	0.03317165042
237	0.03304879415
238	0.03293762331
239	0.03260383909
240	0.03242302344
241	0.03219758218
242	0.0320697703
243	0.03193235941
244	0.03178875025
245	0.03114404499
246	0.03076302982
247	0.03047961865
248	0.03031023941
249	0.0299896867
250	0.02987882696
251	0.02964412819
252	0.02940457633
253	0.02914897779
254	0.02913002415
255	0.02904389313
256	0.02891434842
257	0.02888249063
258	0.02876876004
259	0.02861698503
260	0.02846647055
261	0.02827934271
262	0.0281139439
263	0.02780604961
264	0.02778488667
265	0.02752632391
266	0.02740384827
267	0.02736680896
268	0.02731102301
269	0.02698459812
270	0.02696692419
271	0.02691141465
272	0.02676899343
273	0.02675388344
274	0.02667492898
275	0.02660541934
276	0.02649829745
277	0.02632841794
278	0.02630616531
279	0.02622642611
280	0.02608994691
281	0.02576692814
282	0.02575026386
283	0.02571473404
284	0.02548199291
285	0.02525583295
286	0.02524089951
287	0.02506560221
288	0.02497271199
289	0.02478771929
290	0.02460724093
291	0.02442759392
292	0.02426988098
293	0.02421708105
294	0.02407554788
295	0.02393116461
296	0.02392003598
297	0.0238681779
298	0.02368089642
299	0.02359419718
300	0.02352991669
301	0.02344177567
302	0.02324867287
303	0.02321773884
304	0.02309737571
305	0.0230215744
306	0.02299275263
307	0.02286474148
308	0.02280853194
309	0.02256151925
310	0.02236807554
311	0.02223162621
312	0.02212151571
313	0.02198410795
314	0.02197746489
315	0.02188248264
316	0.02174061087
317	0.02151322759
318	0.02142364453
319	0.02124451705
320	0.02119053077
321	0.02111220345
322	0.02099019946
323	0.02084948306
324	0.02066221746
325	0.02065001054
326	0.02052875599
327	0.02042160785
328	0.02031913943
329	0.02021539606
330	0.02016626238
331	0.02006607277
332	0.01996614815
333	0.01985680578
334	0.01976873547
335	0.01955985008
336	0.01941107465
337	0.01939115032
338	0.01923139521
339	0.01920528674
340	0.01912346874
341	0.01900734095
342	0.01894263552
343	0.01884555583
344	0.01876402895
345	0.0187322535
346	0.01871604497
347	0.01859657281
348	0.01845291156
349	0.01833571191
350	0.0183270885
351	0.01826033517
352	0.01825322138
353	0.01813741281
354	0.01812882779
355	0.01810985066
356	0.01810355066
357	0.01806059742
358	0.01804702308
359	0.01796223566
360	0.01788068805
361	0.01779763174
362	0.01766962297
363	0.01755747381
364	0.01746245216
365	0.01741025887
366	0.01740222818
367	0.01723682476
368	0.01715552202
369	0.01696579231
370	0.01694192502
371	0.01693056696
372	0.01692301773
373	0.01672813534
374	0.01657561966
375	0.01641035431
376	0.01631108618
377	0.01630630501
378	0.01615389403
379	0.01610011065
380	0.01600300387
381	0.01598573489
382	0.01597170388
383	0.01596346058
384	0.0158111826
385	0.0157745884
386	0.01572906843
387	0.01563747162
388	0.01562972732
389	0.01560825295
390	0.01552245357
391	0.01540279704
392	0.01539680646
393	0.01536126845
394	0.01535577452
395	0.0153462999
396	0.01532089036
397	0.01531513651
398	0.01528666162
399	0.01517744791
400	0.01502033587
401	0.01491536822
402	0.0149101206
403	0.01490305819
404	0.01489819792
405	0.01489351732
406	0.0148869003
407	0.01476408848
408	0.01471863085
409	0.01461503758
410	0.01454190174
411	0.01453767546
412	0.01448986552
413	0.0144830559
414	0.01447289156
415	0.01435225755
416	0.01428763017
417	0.01423674376
418	0.01421685321
419	0.01421149046
420	0.01420724486
421	0.01420235265
422	0.01418609732
423	0.01411820803
424	0.0141133542
425	0.01410940275
426	0.01406205888
427	0.01405761738
428	0.01402200148
429	0.01401878995
430	0.01396556115
431	0.01385487011
432	0.01382757883
433	0.01374128602
434	0.01367419897
435	0.01362784715
436	0.01362411604
437	0.01362017245
438	0.01353653188
439	0.01351864653
440	0.01351512625
441	0.01351300647
442	0.01338929132
443	0.0133334622
444	0.01328373136
445	0.01327303288
446	0.01318108167
447	0.01311436304
448	0.01308502499
449	0.01302333844
450	0.01289841045
451	0.01283078934
452	0.01277532261
453	0.01270182045
454	0.01269649676
455	0.01266641864
456	0.01263957856
457	0.01252290482
458	0.01252284282
459	0.01241395623
460	0.01241288497
461	0.01238614282
462	0.01238138058
463	0.01232837366
464	0.01229012898
465	0.01224118436
466	0.01222316372
467	0.01220762646
468	0.01218061296
469	0.01216446328
470	0.01208347519
471	0.01202948497
472	0.0119543697
473	0.01193855915
474	0.01193120988
475	0.0119150562
476	0.01190125093
477	0.01188938511
478	0.01181498749
479	0.0118089086
480	0.01179607357
481	0.01179606917
482	0.01179120634
483	0.0117788019
484	0.01177299135
485	0.01172982341
486	0.01169854907
487	0.01165047937
488	0.01162351932
489	0.01154884279
490	0.01154158215
491	0.01153606759
492	0.01152329262
493	0.01151662407
494	0.01147703821
495	0.01146817336
496	0.01137277637
497	0.01133567206
498	0.01131792894
499	0.01131653721
500	0.01131170505
501	0.01130746483
502	0.01123533835
503	0.01117176705
504	0.01113075193
505	0.01111280878
506	0.01108381521
507	0.01103432049
508	0.01102303816
509	0.01098370465
510	0.01096904038
511	0.01091198499
512	0.01086135698
513	0.01084103284
