iter	Logloss
363	0.08746372908
364	0.08744165301
365	0.08599782735
366	0.08597965539
367	0.08596018702
368	0.0845592171
369	0.08454123139
370	0.08452236652
371	0.08450137079
372	0.08314146101
373	0.08312091231
374	0.08310026675
375	0.08308268338
376	0.08306244016
377	0.08304240555
378	0.08302232623
379	0.08300229907
380	0.08298255503
381	0.08296528459
382	0.08294820786
383	0.08293125033
384	0.08291174471
385	0.08159358799
386	0.08157708496
387	0.08156035841
388	0.08154141158
389	0.08152507246
390	0.08150880039
391	0.08149026334
392	0.08147159219
393	0.08145321906
394	0.08143699169
395	0.08142103255
396	0.08140532672
397	0.08138716221
398	0.0813716352
399	0.08135615289
400	0.08133812249
401	0.08132307231
402	0.08130715787
403	0.08128941059
404	0.08127178252
405	0.0812542364
406	0.08123924583
407	0.08122445643
408	0.07994781435
409	0.07993327081
410	0.0799189806
411	0.07990191132
412	0.07988497615
413	0.07986808568
414	0.07985417545
415	0.07861424983
416	0.07859767973
417	0.07858389616
418	0.07856760919
419	0.07855394483
420	0.07854066044
421	0.07852441072
422	0.07850927114
423	0.07730485499
424	0.07729169726
425	0.07727862149
426	0.07610747218
427	0.07609456778
428	0.07608193159
429	0.07494299114
430	0.07492755353
431	0.07491517067
432	0.0749027431
433	0.07488752156
434	0.07487297058
435	0.07376526296
436	0.07375314832
437	0.07374089956
438	0.07372625917
439	0.07371173799
440	0.0736971423
441	0.07368519157
442	0.0736733377
443	0.07365889847
444	0.07364465296
445	0.07256766409
446	0.07255621254
447	0.07254466414
448	0.07149638981
449	0.07148259133
450	0.07147118449
451	0.07145749032
452	0.07144632936
453	0.07143516839
454	0.07142403722
455	0.07141050696
456	0.07039036602
457	0.07037714869
458	0.07036374509
459	0.0703529492
460	0.07033979893
461	0.07032682002
462	0.07031606138
463	0.07030349225
464	0.07029268891
465	0.07028193772
466	0.07026915252
467	0.07025867701
468	0.06926608086
469	0.06925342977
470	0.0692410022
471	0.06922852993
472	0.06921616197
473	0.0692037791
474	0.06919200718
475	0.06822557747
476	0.06821347773
477	0.06820257008
478	0.06819166988
479	0.06818135083
480	0.06817105412
481	0.0681592226
482	0.06814746559
483	0.06813735515
484	0.06719601899
485	0.06718571484
486	0.06717425585
487	0.06625674665
488	0.06536233425
489	0.06535104662
490	0.06533987075
491	0.06532876939
492	0.06531770527
493	0.06530676782
494	0.06529715657
495	0.06528626382
496	0.06527538598
497	0.06440360099
498	0.06439293921
499	0.06438220292
500	0.06437262893
501	0.06436212361
502	0.06435150653
503	0.06434242427
504	0.064333722
505	0.06432338059
506	0.06431294978
507	0.06430254132
508	0.06429424137
509	0.06344472617
510	0.06343513727
511	0.06342698634
512	0.06341917813
513	0.06340926886
514	0.06339956075
515	0.06338959932
516	0.06338018179
517	0.06337033212
518	0.06336261332
519	0.06335324049
520	0.06334337592
521	0.06333425641
522	0.06332449615
523	0.06331545115
524	0.06330568343
525	0.06329808384
526	0.06329067051
527	0.06328167021
528	0.06245384365
529	0.06244478375
530	0.06243544817
531	0.0624281466
532	0.06242098659
533	0.06241424754
534	0.06240493059
535	0.06239559129
536	0.06238638237
537	0.06237716973
538	0.06236816198
539	0.06235941872
540	0.06155217811
541	0.06154312566
542	0.06153422222
543	0.06152560189
544	0.06151703745
545	0.06150817871
546	0.0614993535
547	0.06149253622
548	0.06148405373
549	0.06147535518
550	0.06146651134
551	0.06067935005
552	0.06067074835
553	0.06066210568
554	0.06065548956
555	0.06064908206
556	0.06064059213
557	0.05987210572
558	0.05986370146
559	0.05985544622
560	0.05910513923
561	0.05909889936
562	0.05909070373
563	0.05835775286
564	0.05834946409
565	0.05834124237
566	0.05833344907
567	0.05832566321
568	0.05831773952
569	0.05830963701
570	0.05759382248
571	0.05758623779
572	0.05688679963
573	0.0568789877
574	0.05687152967
575	0.0568641983
576	0.05685701966
577	0.05617346987
578	0.05550511926
579	0.05549815297
580	0.05549170822
581	0.05548532307
582	0.05547828227
583	0.05547225475
584	0.05546467751
585	0.05481136963
586	0.05480436981
587	0.05479687452
588	0.05479100347
589	0.05478357896
590	0.05477628112
591	0.054137595
592	0.05413021892
593	0.05412308127
594	0.05411594361
595	0.0541086942
596	0.05410152301
597	0.05409438536
598	0.05408764631
599	0.05408047885
600	0.0540738292
601	0.05406680703
602	0.05344241485
603	0.05343547091
604	0.05342975259
605	0.05342285335
606	0.05341596156
607	0.05341051146
608	0.05279966816
609	0.05279290676
610	0.05278764293
611	0.05278108269
612	0.05277437717
613	0.0527677536
614	0.05276142433
615	0.05275599658
616	0.05274949968
617	0.05215195566
618	0.05214538425
619	0.0521389842
620	0.05213280767
621	0.05212648958
622	0.05211991072
623	0.0521135442
624	0.05210702121
625	0.05210090429
626	0.05209444463
627	0.05208846927
628	0.05208197236
629	0.0514976643
630	0.05149143562
631	0.05148539692
632	0.0514796488
633	0.05147328973
634	0.05146708339
635	0.05146123469
636	0.05145504326
637	0.05088315159
638	0.0508775562
639	0.05087142065
640	0.0508652553
641	0.05085917562
642	0.0508530587
643	0.05084753409
644	0.05084146559
645	0.05028175935
646	0.05027647316
647	0.05027062446
648	0.05026470125
649	0.05025915802
650	0.04971123487
651	0.04970531166
652	0.04969950393
653	0.04969402403
654	0.04968817532
655	0.0496824123
656	0.0496770367
657	0.04967134446
658	0.04913478345
659	0.0491290912
660	0.04912377149
661	0.04911806807
662	0.04911242425
663	0.04910682887
664	0.04858135432
665	0.04857617617
666	0.04857065901
667	0.04856555164
668	0.04856037349
669	0.0485548526
670	0.04804020002
671	0.04753566161
672	0.0475307107
673	0.04752581567
674	0.04752086848
675	0.0475153923
676	0.04702100158
677	0.04701570049
678	0.04701033235
679	0.04700516909
680	0.04652058333
681	0.04651519656
682	0.04651007056
683	0.04650488123
684	0.04649948329
685	0.04649481177
686	0.04648987576
687	0.04648468271
688	0.04647947848
689	0.04600445926
690	0.04599937797
691	0.04599432275
692	0.0459891744
693	0.04598411173
694	0.04597940668
695	0.04597488791
696	0.04596976191
697	0.04596474767
698	0.04595973343
699	0.04595471919
700	0.04594972357
701	0.04594514519
702	0.045940198
703	0.0459357053
704	0.04593110085
705	0.045926705
706	0.0459221676
707	0.04545679688
708	0.0454518795
709	0.04544745013
710	0.04544310272
711	0.04543855414
712	0.04543368891
713	0.04542930424
714	0.04542447627
715	0.0454197973
716	0.04541511089
717	0.0454108417
718	0.04540634155
719	0.04540162534
720	0.04539682344
721	0.04539222643
722	0.04538754001
723	0.04493142664
724	0.04492694885
725	0.04492220283
726	0.04491763189
727	0.04491331801
728	0.04490878806
729	0.04490459338
730	0.04490026459
731	0.04445287585
732	0.04444834217
733	0.04444377869
734	0.04400501028
735	0.04400113598
736	0.04399697483
737	0.04399265349
738	0.04398884997
739	0.04398439825
740	0.04398020357
741	0.0439760536
742	0.0439716801
743	0.04396756738
744	0.04396381602
745	0.04396014661
746	0.04395604506
747	0.04395157471
748	0.0439472869
749	0.04394296184
750	0.0439389348
751	0.04393474385
752	0.0439305976
753	0.04392647743
754	0.04392225295
755	0.04391796887
756	0.04391371459
757	0.04348349571
758	0.04348001629
759	0.04347594082
760	0.04347190633
761	0.04346769676
762	0.04346345365
763	0.04345993698
764	0.04345589876
765	0.04345177114
766	0.04344758391
767	0.04344342649
768	0.04343960062
769	0.04301770777
770	0.04260343313
771	0.04259941727
772	0.04259547964
773	0.04259175807
774	0.0421852693
775	0.04218174145
776	0.04178246111
777	0.04177850857
778	0.04138652608
779	0.04138317704
780	0.0409983173
781	0.04099441692
782	0.04099057615
783	0.04061229527
784	0.04060904682
785	0.04060591757
786	0.04060205817
787	0.0405982025
788	0.04059455171
789	0.0402229391
790	0.0402193442
791	0.0402154997
792	0.04021183401
793	0.04020874202
794	0.04020492733
795	0.04020124674
796	0.04019763321
797	0.04019386694
798	0.04019001126
799	0.04018636048
800	0.03982150555
801	0.03981792182
802	0.03981434926
803	0.03981074691
804	0.03980724141
805	0.0398042351
806	0.03980060294
807	0.03979711235
808	0.03979350626
809	0.03978988528
810	0.03978637233
811	0.03978290409
812	0.03977926821
813	0.03977591544
814	0.03977255151
815	0.03976880386
816	0.03941070288
817	0.0394076705
818	0.03940479457
819	0.0394013077
820	0.03939846903
821	0.03939566761
822	0.03904356062
823	0.03904020786
824	0.03903659433
825	0.03903400525
826	0.03903070837
827	0.03902704641
828	0.03902364895
829	0.0390208289
830	0.03901743889
831	0.03901414201
832	0.03901080787
833	0.03900719434
834	0.03900396451
835	0.03900049627
836	0.03899798542
837	0.03899443895
838	0.03899114206
839	0.03898775578
840	0.03898517042
841	0.03898273408
842	0.03863695264
843	0.03863360733
844	0.0386303477
845	0.03862782568
846	0.03862469271
847	0.03862129897
848	0.03861805052
849	0.03861480206
850	0.03861128166
851	0.03860818595
852	0.03826840967
853	0.03826522082
854	0.03826185316
855	0.03825864196
856	0.03825625405
857	0.03825302422
858	0.03824994713
859	0.03824666142
860	0.03824349493
861	0.03824017942
862	0.03823699057
863	0.03790327534
864	0.03790015727
865	0.03789709508
866	0.03789388761
867	0.03789074346
868	0.0378876254
869	0.03755952418
870	0.03755701706
871	0.03755394369
872	0.0375508219
873	0.0375475511
874	0.03754469752
875	0.03722205758
876	0.03721885383
877	0.03721655533
878	0.03721358627
879	0.03721052408
880	0.03720731288
881	0.03720435873
882	0.03720159084
883	0.03719849885
884	0.03719558567
885	0.03719254583
886	0.03718976304
887	0.0371869579
888	0.03718390316
889	0.03718113527
890	0.03686380386
891	0.03686118871
892	0.0368584916
893	0.03685560822
894	0.03685268015
895	0.03654069826
896	0.03653782606
897	0.03653494269
898	0.03653230146
899	0.03652935475
900	0.03622241318
901	0.03621976078
902	0.03621729091
903	0.03621436656
904	0.03621158749
905	0.03620887548
906	0.03620620072
907	0.03620340675
908	0.03620087355
909	0.03589897603
910	0.03589626402
911	0.03559943289
912	0.03559659794
913	0.03530439734
914	0.03530167043
915	0.03529897332
916	0.03529597446
917	0.03529339284
918	0.03529071808
919	0.03528802469
920	0.03500062972
921	0.03499805927
922	0.03499513492
923	0.03499266133
924	0.03470958397
925	0.03470687196
926	0.03470436856
927	0.03470144793
928	0.03469911218
929	0.03442059457
930	0.03441786021
931	0.03441499919
932	0.03441262245
933	0.0344099775
934	0.03440754116
935	0.03440501541
936	0.03440216929
937	0.03439979628
938	0.03412561864
939	0.03412313014
940	0.0338530764
941	0.03385073692
942	0.03384832293
943	0.03384567425
944	0.03384320438
945	0.03384075686
946	0.03383814543
947	0.0338357687
948	0.03383300453
949	0.03383054212
950	0.03382798284
951	0.03382577747
952	0.03355989978
953	0.03329815343
954	0.03329582512
955	0.0332932286
956	0.03303553164
957	0.03303306922
958	0.03303078935
959	0.03302857652
960	0.03277457133
961	0.03252435848
962	0.03252210468
963	0.03251981735
964	0.03251729161
965	0.03251485527
966	0.03251238912
967	0.03251013905
968	0.03250779212
969	0.03250550851
970	0.03250292689
971	0.03250055388
972	0.03249815106
973	0.03249601275
974	0.03249356896
975	0.03249124438
976	0.03224502504
977	0.03224276751
978	0.03224049509
979	0.0322380662
980	0.0319955349
981	0.03175648674
982	0.03175397217
983	0.03175175563
984	0.03174933419
985	0.03174716979
986	0.03174489737
987	0.03174247593
988	0.0317402035
989	0.03173796088
990	0.03173598275
991	0.03173363954
992	0.03173163906
993	0.03149592131
994	0.0314938724
995	0.03149146587
996	0.03148911148
997	0.03148703277
998	0.03148471564
999	0.03148266673
